datedd|OPERATOR_NAME|COUNTRY_NAME|numuser|active_user|trafficmb|session|duration_s|s5s8_create_session_success_rate|s6a_loc_update_success_rate|dl_retransmitted_packet_rate|ul_retransmitted_packet_rate|internal_Latency|external_latency
2025-01-02|ALL|Chile|103|14|8470.542199134827|45422|1020865.971000002|98.27264875676168|98.78682842287697||||
2025-01-02|ALL|Luxembourg|77|20|56074.52673244476|22421|2608913.968999999|99.35019070490182|100.0||||
2025-01-02|ALL|Ecuador|42|7|85137.29106330872|332551|11676428.011999996|75.8452153461708|100.0||||
2025-01-02|ALL|Japan(440)|44546|10648|29067999.4524498|554018103|2552435806.3280034|98.28721025004393|99.64153731421902||||
2025-01-02|ALL|South Africa|545|109|1185599.079711914|4296726|72123306.39799988|95.47250960827672|100.0||||
2025-01-02|ALL|Peru|58|5|1954.6242513656616|25094|1425936.0010000016|96.12019779383796|100.0||||
2025-01-02|ALL|Algeria|120|9|15881.556032180786|1047327|1495427.282000001|83.47417249343887|98.9659629470056||||
2025-01-02|ALL|China|38516|11104|84951404.08233452|372808914|7137601272.730008|96.7451440760165|99.67905364793651||||
2025-01-02|ALL|Uzbekistan|247|90|136913.44328212738|479228|26672317.726000004|91.82299476696149|100.0||||
2025-01-02|ALL|Taiwan (China)|28114|2563|15203285.348607063|38587914|1259214171.9530122|97.68626497250968|99.95902604025908||||
2025-01-02|ALL|Croatia|187|33|93212.3949213028|173278|15649996.527000092|97.83873140268167|100.0||||
2025-01-02|ALL|Brunei|2886|307|1656495.3547916412|2286720|147495266.3250004|71.14600990886746|100.0||||
2025-01-02|ALL|Finland|566|220|640010.8831701279|1110177|47324181.85699999|96.36285217391304|100.0||||
2025-01-02|ALL|Slovenia|103|51|175361.7055721283|362965|17186935.408999976|25.988407456438512|100.0||||
2025-01-02|ALL|East Timor|11302|4859|11060177.554340364|8406747|1329382175.8260014|93.20749489076525|99.9810280784439||||
2025-01-02|ALL|Romania|270|32|150854.77173614502|407217|10316232.37099996|93.112100364225|100.0||||
2025-01-02|ALL|Denmark|380|122|309270.5875005722|134765|18914577.945000008|86.03169362826016|100.0||||
2025-01-02|ALL|Mauritius|1|1|0.94415283203125|12|2910.319||||||
2025-01-02|ALL|Iraq|354|15|100456.59228801727|4947684|29719515.3839985|98.07104341542052|100.0||||
2025-01-02|ALL|SERBIA|173|6|7182.384687423706|233897|1965489.774999997|0.0068416416519143|99.89641331088956||||
2025-01-02|ALL|Mongolia|63|7|4012.887232780457|1593|326688.91900000005|73.76873661670236|100.0||||
2025-01-02|ALL|India(405)|393|48|155110.90821361542|854925|14094581.806999989|95.93165679555956|100.0||||
2025-01-02|ALL|Poland|1245|57|241153.4445734024|449360|17595396.213000007|84.87159928807526|100.0||||
2025-01-02|ALL|Argentina|173|11|8700.734421730042|25931|513040.2069999997|86.82487725040916|100.0||||
2025-01-02|ALL|Philippines|5000|738|2825582.861005783|16617153|279224666.091|91.0061350536216|100.0||||
2025-01-02|ALL|Hongkong|16235|4575|19341855.15348721|98865241|1554529695.8679993|88.28627926974832|99.01612058331504||||
2025-01-02|ALL|Thailand|54318|7192|47482037.33187199|186670745|3750677912.123003|97.41643452814272|99.84013240978148||||
2025-01-02|ALL|United Arab Emirates|11811|2837|10792356.4168005|18508725|1152883345.0740006|77.83815238382007|99.9995640155908||||
2025-01-02|ALL|Kazakhstan (Republic of)|154|28|75691.22337532043|604595|7469569.376000008|89.69085334695963|100.0||||
2025-01-02|ALL|Switzerland|2162|958|3974935.1912145615|19003725|375838553.98400027|80.10263896779|99.91107667096465||||
2025-01-03|ALL|Qatar|6176|1804|5269234.776000977|11149502|492411600.5150005|97.30742338063337|99.99730207335664||||
2025-01-03|ALL|Belarus|59|3|1078.1144485473633|32470|22405.358|0.6070554712422956|100.0||||
2025-01-03|ALL|Croatia|182|27|62997.33012199402|47655|5303280.028000002|95.83506009117282|99.75229130542482||||
2025-01-03|ALL|Morocco|365|38|141668.4304265976|354964|14651659.041999985|69.54454936725124|100.0||||
2025-01-03|ALL|Luxembourg|128|46|133079.40791034698|67238|10247409.375|96.4448435265556|100.0||||
2025-01-03|ALL|Afghanistan|32|0||7497||0.5045683894722488|100.0||||
2025-01-03|ALL|Sri Lanka|591|91|87877.21858596802|201017|8844871.706|88.3759640459413|100.0||||
2025-01-03|ALL|Jordan|545|90|241612.5071144104|728639|39361164.02899999|90.25667220022986|96.69829222011386||||
2025-01-03|ALL|Papua New Guinea|544|94|322199.1014022827|1608835|26832898.368000004|99.90987915704802|100.0||||
2025-01-03|ALL|Romania|282|28|90388.4820985794|156356|6629841.450000015|92.69217511203034|100.0||||
2025-01-03|ALL|New Zealand|1793|413|2118709.204525948|3683737|165198493.25499976|90.82747733273726|100.0||||
2025-01-03|ALL|Mongolia|71|8|5233.438673019409|5517|963280.613|89.42821883998354|100.0||||
2025-01-03|ALL|Netherlands|5430|1222|2585927.397536278|1899349|245004386.06399903|92.05898999253944|99.99394352335528||||
2025-01-03|ALL|Spain|2543|365|806693.0531606674|686414|77952841.093|91.87675638385294|100.0||||
2025-01-03|ALL|Algeria|113|9|33292.44352531433|5983606|5000742.997000031|84.31247870732395|100.0||||
2025-01-03|ALL|Indonesia|1|1|12200.533742904665|3012|167425.07800000018||||||
2025-01-03|ALL|Bangladesh|386|43|301747.9915237427|379685|31238288.742999543|97.05431449846694|100.0||||
2025-01-03|ALL|Taiwan (China)|27738|2414|14180830.109004974|27125360|1124756025.8650014|95.92797622163816|99.94602464401122||||
2025-01-03|ALL|SERBIA|164|4|2300.8207216262817|155225|272995.009|0.0090526411080432|99.5767469983588||||
2025-01-03|ALL|Israel|323|47|248293.70421218872|707266|42840317.10100002|98.90095799827816|99.99286656917644||||
2025-01-03|ALL|Estonia|79|22|34447.22553634644|80827|4918095.393000002|99.89379163850536|100.0||||
2025-01-03|ALL|Puerto Rico|252|6|38.39143753051758|7615|3765.014|94.56333140543668|100.0||||
2025-01-03|ALL|United Kingdom(234)|5300|1648|5956060.383516312|11505534|571080394.1879996|91.78852123999214|99.62052515376124||||
2025-01-03|ALL|Slovak Republic|256|42|105950.24695301056|84387|6994435.932999989|91.57551945063892|100.0||||
2025-01-03|ALL|Kenya|115|9|35397.218101501465|160490|8132772.96500012|98.6515276231056|99.89003738728832||||
2025-01-03|ALL|Laos|1367|62|118739.70554637907|681037|13839807.871999996|97.25069788172372|80.13100436681223||||
2025-01-03|ALL|Finland|501|186|356562.7960653305|5986118|33383699.65200002|99.81878078851328|100.0||||
2025-01-03|ALL|Bosnia and Herzegovina|28|4|4301.592050552368|18605|820226.544000001|31.50543197102949|100.0||||
2025-01-03|ALL|Singapore|44916|22317|49398880.244291306|42670704|4339443657.674007|90.5771971234277|99.73732089638314||||
2025-01-03|ALL|Ukraine|64|3|2.393657684326172|2329|1236.795999999999|86.50847457627118|100.0||||
2025-01-03|ALL|Uruguay|91|12|10496.358583450316|10351|670462.8579999998|94.45262641138928|100.0||||
2025-01-03|ALL|Belgium|938|321|986819.825671196|1834873|83468043.84499998|95.9254459316301|100.0||||
2025-01-03|ALL|Philippines|4958|787|3440961.253669739|15672505|330473646.49500096|92.08446509286546|100.0||||
2025-01-03|ALL|Slovenia|82|39|232979.99290943143|425209|19098263.787999984|26.12602130520219|100.0||||
2025-01-03|ALL|Kyrgyz Republic|3|0||57|||||||
2025-01-03|ALL|Argentina|214|15|28835.44929790497|515459|1306513.6779999982|81.76460391749004|100.0||||
2025-01-03|ALL|Germany|5117|989|3396043.353196144|10265373|346893859.7950005|96.98966126857036|99.97432146771152||||
2025-01-03|ALL|Russia|2144|214|1090989.4575777054|2028233|106987444.39700004|94.30221035344252|99.97222415110062||||
2025-01-03|ALL|Japan(440)|42894|9630|25785235.15611267|515089115|2236427611.728989|98.26909407216364|99.789031750845||||
2025-01-03|ALL|Tajikstan|7|1|1570.877704620361|10257|324755.4200000004|12.32573578225271|100.0||||
2025-01-03|ALL|Vietnam|14801|2633|25281922.179567337|290677746|2133541299.150009|85.1933470575601|99.66356031914208||||
2025-01-03|ALL|Moldova (Republic of)|12|2|6440.024724960327|1265|12764.532000000005|58.68263473053892|100.0||||
2025-01-03|ALL|Oman|1406|447|1769701.916817665|7027845|197165563.502|52.546438483300975|100.0||||
2025-01-03|ALL|Gambia|6|0||1998||0.0|||||
2025-01-03|ALL|Chile|198|18|10822.563530921936|65449|2078268.4239999992|95.45569780707314|100.0||||
2025-01-03|ALL|Egypt|4610|315|1343805.771519661|2355526|169456431.91100037|76.5603138425942|100.0||||
2025-01-03|ALL|Bahrain|283|14|14924.445700645449|163784|2818311.144999996|1.4335207216629624|99.75419909873004||||
2025-01-03|ALL|Saudi Arabia|61858|32358|246614348.9955492|1082382480|39189250332.53375|84.57042987422864|99.8158999130847||||
2025-01-03|ALL|Pakistan|934|77|45819.03616142273|196327|8698402.444000002|94.15530486538862|99.44444444444444||||
2025-01-03|ALL|Brazil|741|42|127131.44176006316|321954|10673045.940000009|90.7108081791626|100.0||||
2025-01-03|ALL|Thailand|52242|6893|40641488.597102165|141629258|3166368801.9|95.7907049431577|99.34272054260516||||
2025-01-03|ALL|Sweden|620|120|548371.7742433548|1420598|42921104.78899994|38.14143618816848|99.89958158995816||||
2025-01-03|ALL|Turkey|7175|3244|20507910.376883507|39354555|2215657677.440004|71.7277322201906|100.0||||
2025-01-03|ALL|Portugal|621|152|504758.2227649689|1798690|53563321.514|87.63468278338993|100.0||||
2025-01-03|ALL|Macau (China)|2241|916|2496153.385454178|6500331|202523578.21000016|91.34758703606612|100.0||||
2025-01-03|ALL|Albania|51|13|11859.177006721497|25201|4986828.340000003|76.48353260470915|100.0||||
2025-01-03|ALL|Malaysia|133863|37567|179195970.2379732|632587497|16541054863.094034|92.30417940084924|99.98842064470392||||
2025-01-03|ALL|Fiji|11|2|375.3303031921387|1514|25570.106|0.0660501981505944|100.0||||
2025-01-03|ALL|India (404)|4861|600|1402036.0557403564|2853188|129390268.632|91.54319876926208|100.0||||
2025-01-03|ALL|United Arab Emirates|11562|2673|10526395.12659359|16188951|1022092230.4569997|83.82410668129397|99.99620826381816||||
2025-01-03|ALL|Austria|1095|423|1901188.1197357175|6925032|186453745.6020009|81.25199915855237|99.99063939610733||||
2025-01-03|ALL|Czech Republic|411|94|359195.7415962219|186222|24274391.36600002|90.354298835686|100.0||||
2025-01-03|ALL|Nepal|84|18|31825.71520614624|355436|5037690.786000002|99.52028620213026|100.0||||
2025-01-03|ALL|South Korea|14598|3621|29465885.38562012|284727478|2511708669.243993|96.01357267845208|99.9998202074267||||
2025-01-03|ALL|Uzbekistan|313|137|284320.8660392761|828949|35989481.855999984|87.81183955378347|100.0||||
2025-01-03|ALL|Denmark|371|106|228298.65331554413|172274|14828976.162000015|73.43377189992502|100.0||||
2025-01-03|ALL|Brunei|3106|397|1849747.2574186325|2605313|161071593.36099964|49.81092123828212|100.0||||
2025-01-03|ALL|Hungary|663|107|347966.1617956161|429432|21565774.07500009|92.59506694102242|100.0||||
2025-01-03|ALL|Greece|859|91|411928.159327507|369534|40927165.58100002|82.1981660168587|100.0||||
2025-01-03|ALL|India(405)|405|52|135969.6725549698|794749|14538513.11099999|95.9647358657397|100.0||||
2025-01-03|ALL||3986|1507|5365369.29189682|13001394|484228696.95100033|97.20491103656168|99.99842527124704||||
2025-01-03|ALL|Australia|13845|3319|6045495.71263504|5073890|512192862.5760004|90.3355483496593|99.08236032506952||||
2025-01-03|ALL|Kuwait|926|38|142076.52177143097|903004|14716920.828999994|5.054725488002539|99.80452232743204||||
2025-01-03|ALL|Tanzania|112|10|43767.30592632294|31198|1706776.906999999|94.2250642758257|100.0||||
2025-01-03|ALL|Hongkong|15972|4379|18073725.14093304|98286239|1410852693.7040017|89.01271594903479|100.0||||
2025-01-03|ALL|South Africa|631|121|1703548.6296157837|2991477|83852157.83199991|98.76914771748056|100.0||||
2025-01-03|ALL|Iraq|363|14|227223.85505485532|2199426|58083862.2970003|87.6299121098545|100.0||||
2025-01-03|ALL|United States of America(310)|8969|1738|3247069.81460762|3997983|319774957.69499946|98.03665787704875|99.9966369824316||||
2025-01-03|ALL|Aruba|1|0||7||100.0|||||
2025-01-03|ALL|East Timor|11131|4962|10196538.842309952|7912387|1236812431.1090016|94.53559116631244|99.99931422536612||||
2025-01-03|ALL|Kazakhstan (Republic of)|159|26|56881.94236373901|278643|5952281.215000007|82.79266572637518|100.0||||
2025-01-03|ALL|Malta|146|9|12929.008425712584|17527|748924.4200000003|84.7152360863216|100.0||||
2025-01-03|ALL|Liechtenstein (Principality of)|32|15|32938.46654510498|59468|4328532.883000003|57.67790262172284|100.0||||
2025-01-03|ALL|Mexico|1381|39|41656.01956176758|18674485|5767242.328000005|99.5900220376894|100.0||||
2025-01-03|ALL|Norway|651|155|521110.1062707901|509158|34608274.29300003|57.00919345373933|100.0||||
2025-01-03|ALL|Ecuador|42|8|99988.64003276823|269882|12384001.149999997|81.61977511030982|||||
2025-01-03|ALL|United States of America(311)|7487|1889|2944005.398579597|5646560|275983400.87199986|86.28742216490099|99.99551931176627||||
2025-01-03|ALL|Poland|1259|46|262234.7100877762|170479|11212606.353999997|71.43102191346112|100.0||||
2025-01-03|ALL|Switzerland|1889|782|4300692.538235664|19488438|362204527.3019996|81.26885023402805|99.88190445887156||||
2025-01-03|ALL|Bulgaria|130|21|25174.24547290802|16445|1385007.519|92.14350590372388|100.0||||
2025-01-03|ALL|Ireland|233|22|99226.03451919556|71641|10610532.632999972|83.26051072919701|100.0||||
2025-01-03|ALL|Canada|1596|397|1125346.9031105042|1085540|99730288.10399996|85.76049702835577|100.0||||
2025-01-03|ALL|Maldives|460|26|98522.01127624512|892367|12619582.48900001|4.537205637078634|100.0||||
2025-01-03|ALL|Lithuania|48|2|2689.9689407348637|1571|410008.8989999997|92.72727272727272|||||
2025-01-03|ALL|China|37404|10470|77788899.51488113|305493812|6316374512.226985|95.70656361404932|99.64913720769034||||
2025-01-03|ALL|Lebanon|808|9|162.35374450683594|765385|1481971.4729999984|2.3674653845252034|99.80194368777283||||
2025-01-03|ALL|Ethiopia|1|0||5||100.0|||||
2025-01-03|ALL|Peru|70|6|3354.5521879196167|31756|465951.3079999998|89.53226894535642|100.0||||
2025-01-03|ALL|Latvia|37|3|16.22292995452881|2275|5234.201|88.08446455505279|100.0||||
2025-01-03|ALL|CAMBODIA|171761|2364|1616605.2363176346|5993516|176478609.0309999|72.76268138320212|99.9294040981826||||
2025-01-03|ALL|Iceland|73|29|64310.94595527649|146240|5767888.065000004|41.327664508648176|100.0||||
2025-01-03|ALL|Tunisia|72|3|28655.73696899414|12380|848528.5110000009|0.3938946331856229|100.0||||
2025-01-03|ALL|Italy|2907|1089|5814574.237318993|8071727|547281147.7750001|95.86197414931615|99.99783972175616||||
2025-01-03|ALL|Azerbaijan|86|16|50507.7356338501|70869|4949403.48599998|64.05624961536095|100.0||||
2025-01-04|ALL|CAMBODIA|171307|2367|1460616.9219665527|5967075|186428933.2320001|68.84412888459929|99.61986163908104||||
2025-01-04|ALL|China|35239|9080|67140493.314888|262006990|5398132983.18001|95.07539596320088|99.98953437083873||||
2025-01-04|ALL|Kuwait|952|45|130377.8782644272|705224|12193684.388|5.050166438222048|99.66025089164926||||
2025-01-04|ALL|India(405)|445|55|128281.812541008|793090|11707787.967|96.15223433825102|100.0||||
2025-01-04|ALL|Uruguay|156|9|10339.60274028778|15283|933325.84|95.65692433761266|100.0||||
2025-01-04|ALL|Malta|139|7|3335.53235912323|5488|200809.51299999992|80.90200445434299|100.0||||
2025-01-04|ALL|Lithuania|34|8|4778.90954875946|6403|381829.8100000002|68.84272997032642|100.0||||
2025-01-04|ALL|Brunei|3203|325|1749672.9571962357|2682916|158282573.86299852|79.96942761162326|100.0||||
2025-01-04|ALL|Netherlands|5234|1081|2027195.1713838575|1486551|187568799.3519999|90.1323392290772|100.0||||
2025-01-04|ALL|Taiwan (China)|27703|2339|14344304.769521711|24694182|1141852838.7559962|93.70973026282984|99.98547188810348||||
2025-01-04|ALL|Ireland|213|15|30811.46756839752|28419|1995631.746000003|74.95818762353656|100.0||||
2025-01-04|ALL|Egypt|4524|235|1570098.774195671|2136062|166266053.02400002|94.61082407449744|100.0||||
2025-01-04|ALL|Oman|1536|544|3127670.9807338715|10312280|318631172.8780003|68.86501342787972|100.0||||
2025-01-04|ALL|Aruba|1|0||3||100.0|||||
2025-01-04|ALL|Afghanistan|33|0||5128||0.4411469821535993|||||
2025-01-04|ALL|Norway|573|141|284570.7243423462|307713|19988730.651999995|32.540020484964266|99.53110910730388||||
2025-01-04|ALL|South Africa|559|87|679009.4287652969|1195730|32259738.711999908|96.88617789243207|99.85704074338814||||
2025-01-04|ALL|Chile|166|8|14663.784561157228|62774|4590319.390000053|98.4859620755549|100.0||||
2025-01-04|ALL|Thailand|47794|6245|36828605.00313568|113109910|2654669665.187|90.49606123678907|99.99946908856666||||
2025-01-04|ALL||3692|1277|4223002.745723724|17150408|398126995.0829995|97.57779188268016|99.557724891014||||
2025-01-04|ALL|Albania|62|9|2428.684863090515|4963|464840.955|96.04182225541447|100.0||||
2025-01-04|ALL|Slovak Republic|209|31|61838.43297576904|82654|5995041.332999984|95.934855091049|92.04823488290808||||
2025-01-04|ALL|Jordan|510|55|141390.98904514313|398482|29975430.06899993|94.71647208081068|99.71432602101996||||
2025-01-04|ALL|Bahrain|277|25|43063.774121284485|197756|6138276.012000006|3.557382381642369|99.78181818181818||||
2025-01-04|ALL|Estonia|89|24|185374.41749191284|56024|5409208.443999995|99.7754796570962|100.0||||
2025-01-04|ALL|Poland|1196|35|110526.86046504974|126170|7549219.650999996|75.31349074906545|98.0975029726516||||
2025-01-04|ALL|Belgium|841|273|743318.411356926|2082373|68499397.976|92.90611690138002|100.0||||
2025-01-04|ALL|Ecuador|33|6|66640.30205059052|138579|6993016.803000004|99.55606708319633|100.0||||
2025-01-04|ALL|Japan(440)|40946|8380|22248229.73698616|449239046|1855447502.3780024|97.98859362796463|99.27109310351092||||
2025-01-04|ALL|Mexico|990|41|41027.52246952057|1764525|4762372.094000004|99.38058435975508|100.0||||
2025-01-04|ALL|Saudi Arabia|60336|31133|247364341.56122208|1069244118|37713006007.74379|82.26081893113938|99.35256483755433||||
2025-01-04|ALL|Switzerland|1916|806|4037230.741441727|36439593|313596135.66400003|90.8215946762144|99.40115316973264||||
2025-01-04|ALL|Spain|2421|379|788028.7305469513|705829|68153589.36400004|90.16864738970855|100.0||||
2025-01-04|ALL|SERBIA|167|12|26506.520119667053|243126|2893883.457000011|1.5030497620612246|99.9028182701652||||
2025-01-04|ALL|Algeria|109|7|36694.78871440888|4094026|3751545.24500002|84.39176473265907|99.24085576259488||||
2025-01-04|ALL|Russia|2053|148|1007660.1454048156|1773117|102256906.35800008|92.58837011136252|100.0||||
2025-01-04|ALL|Laos|1396|65|139321.47777938843|474288|12442121.446|95.5608255351878|100.0||||
2025-01-04|ALL|East Timor|14121|7228|15080507.74917221|10723394|1792987017.5109982|92.1503285151117|99.89426301320202||||
2025-01-04|ALL|Nepal|80|18|30174.50611209869|208641|4792169.795999996|99.52951464801048|100.0||||
2025-01-04|ALL|Puerto Rico|176|2|1.300088882446289|2925|3984.861999999999|88.17120622568093|100.0||||
2025-01-04|ALL|Peru|70|6|6042.2954959869385|84171|689173.5010000032|98.77885260032564|100.0||||
2025-01-04|ALL|United Kingdom(234)|4948|1474|4728748.369559288|8613510|447544900.5990002|90.73921376848143|100.0||||
2025-01-04|ALL|Qatar|6282|1822|4536579.395776749|12078017|479365494.0999999|97.66968331139196|99.99795870757028||||
2025-01-04|ALL|Portugal|638|137|251457.5740699768|523520|23861653.78699997|78.10593116914816|100.0||||
2025-01-04|ALL|United States of America(310)|9708|1792|3416572.271337509|3705966|295081133.7539999|97.90608784144332|99.75259384446515||||
2025-01-04|ALL|United States of America(311)|8178|1738|2892181.627108574|6169628|240347202.87199968|86.480163237335|99.9103960900112||||
2025-01-04|ALL|Finland|454|154|312952.24446582794|11814929|25956900.50800001|99.89977483451165|100.0||||
2025-01-04|ALL|Romania|283|28|93241.02574539185|63161|8441257.988999953|87.8987608752966|100.0||||
2025-01-04|ALL|Lebanon|796|13|185278.8973083496|903549|14214706.882999776|1.02525899144359|99.80170575692964||||
2025-01-04|ALL|Israel|288|29|155037.52155399325|548610|24090493.69900001|98.128978957088|100.0||||
2025-01-04|ALL|Kazakhstan (Republic of)|161|23|97976.54094696043|213146|6639877.444000005|90.1496693351897|100.0||||
2025-01-04|ALL|Bosnia and Herzegovina|27|4|8125.932444572449|44160|1376535.1110000005|49.23232323232323|100.0||||
2025-01-04|ALL|Philippines|4912|774|3835420.985649109|17406568|317385172.675|92.08551499451906|100.0||||
2025-01-04|ALL|Austria|883|301|1651839.130028725|4425802|143785852.5990012|84.20425440433522|98.90159544424584||||
2025-01-04|ALL|Hungary|627|101|207024.01099586487|417858|19080816.091000013|87.42576377384856|97.58780649436711||||
2025-01-04|ALL|Brazil|691|44|104239.19050121307|472709|11246876.55|87.02778202134392|100.0||||
2025-01-04|ALL|Sweden|632|126|453320.2127542496|1006531|36752453.85199986|36.720749602041685|99.87685942271696||||
2025-01-04|ALL|Singapore|42963|20414|45714858.41025066|39303342|3913959633.934003|90.66910976115014|99.85746019029584||||
2025-01-04|ALL|Ukraine|54|0||1435||85.05106778087278|100.0||||
2025-01-04|ALL|Bulgaria|121|22|17507.454627990723|6887|1448329.3320000002|91.84943687018377|100.0||||
2025-01-04|ALL|Kyrgyz Republic|3|0||59|||||||
2025-01-04|ALL|South Korea|14342|3402|29193852.38275909|280008392|2261563614.684003|95.724685978196|99.9645281408619||||
2025-01-04|ALL|Tajikstan|7|2|2401.032727241516|5605|309308.61600000004|8.112125716712677|100.0||||
2025-01-04|ALL|Gambia|6|0||1897||0.0|||||
2025-01-04|ALL|Sri Lanka|532|120|132776.04394340515|220496|9197325.326999996|39.532541995403605|100.0||||
2025-01-04|ALL|Greece|835|95|683931.602637291|591111|60177312.26299945|88.67471274348065|100.0||||
2025-01-04|ALL|Bangladesh|368|43|179376.15765094757|226088|16621102.348|95.3689923837871|100.0||||
2025-01-04|ALL|Moldova (Republic of)|9|0||78||50.0|||||
2025-01-04|ALL|India (404)|4977|685|1238055.5240478516|2652679|123235896.8950001|91.1235649470647|100.0||||
2025-01-04|ALL|Latvia|46|8|6221.525460243225|10680|793965.545|96.58344283837056|100.0||||
2025-01-04|ALL|Ethiopia|1|0||1||100.0|||||
2025-01-04|ALL|Germany|5072|957|3514443.584884644|15722030|356072865.98100346|97.24865505416489|99.64505930406096||||
2025-01-04|ALL|Maldives|440|19|85996.71158885956|635133|8170735.026000012|2.8884139362588046|99.65931087882308||||
2025-01-04|ALL|Mongolia|62|4|17957.19493675232|3469|993669.7950000004|90.54820415879016|100.0||||
2025-01-04|ALL|Kenya|123|13|12979.198419570925|44276|5228733.942999992|96.09310058187864|100.0||||
2025-01-04|ALL|Morocco|355|41|102638.56301212312|229734|10614984.902000004|47.367587567124|100.0||||
2025-01-04|ALL|Fiji|29|1|211.27435398101807|2689|10304.635|0.0744324525493115|100.0||||
2025-01-04|ALL|New Caledonia|15|0||2654||0.0|100.0||||
2025-01-04|ALL|Macau (China)|1916|665|1896617.80829525|4932460|143977595.09800005|90.374364001307|100.0||||
2025-01-04|ALL|Azerbaijan|75|20|10028.921201705933|14260|970609.9030000002|29.647860658841346|100.0||||
2025-01-04|ALL|Iraq|369|22|124799.11909008026|1001649|19134956.65700013|96.70699675869008|100.0||||
2025-01-04|ALL|Turkey|7058|3044|18888477.68588066|44104998|2141399560.229998|85.6021357653803|99.37591247886893||||
2025-01-04|ALL|Slovenia|50|15|56780.12551021576|72556|4384959.156000003|33.81500530655564|99.11764705882354||||
2025-01-04|ALL|United Arab Emirates|11497|2594|10115575.52330494|14401087|970197454.6630028|86.13441762402651|99.98776867223378||||
2025-01-04|ALL|Denmark|341|87|248701.80347919464|254451|18658302.61599995|88.94752012061282|99.97878884293138||||
2025-01-04|ALL|Vietnam|14161|2471|23335644.402851105|282952561|1878798081.014012|89.90275168168579|99.9948088133136||||
2025-01-04|ALL|Croatia|172|24|25022.20359992981|24599|2575492.234999995|95.77018774033024|99.6547756041427||||
2025-01-04|ALL|Luxembourg|86|46|66815.62706756592|69826|6012893.717000002|97.81458319015876|100.0||||
2025-01-04|ALL|Canada|1551|376|866397.3922290802|827088|72163929.26099999|90.0251912634059|100.0||||
2025-01-04|ALL|Australia|13147|2914|4698799.589024544|4030523|398262064.8040001|88.90259268362803|99.9527910503276||||
2025-01-04|ALL|Uzbekistan|332|176|208148.12962913516|875983|27403249.385|74.0398334449524|100.0||||
2025-01-04|ALL|Iceland|61|27|55775.90081596375|120273|5985591.325999996|16.033030370206163|99.67223349461528||||
2025-01-04|ALL|New Zealand|1748|367|1483018.2063827517|2748862|130910695.68700004|93.44151135304143|100.0||||
2025-01-04|ALL|Argentina|228|21|23074.185421943665|154179|1261664.4049999996|84.66793771846203|100.0||||
2025-01-04|ALL|Pakistan|939|94|77705.6932144165|190934|12440525.647999968|93.51294933484292|100.0||||
2025-01-04|ALL|Tunisia|61|3|17.79283618927002|7222|14608.008000000003|0.4211708549768355|97.85276073619632||||
2025-01-04|ALL|Liechtenstein (Principality of)|37|21|26122.145157814022|21347|2832741.147|56.9741231629249|100.0||||
2025-01-04|ALL|Malaysia|130352|35071|163459684.8655243|551862067|14877678965.842028|90.55297123964156|99.74466633259055||||
2025-01-04|ALL|Papua New Guinea|536|91|176870.8629169464|2206848|23360490.057|99.83870780314916|100.0||||
2025-01-04|ALL|Belarus|62|5|2592.532829284668|35609|81041.00799999999|5.032046504695185|100.0||||
2025-01-04|ALL|Italy|2705|911|5127608.373673439|6947286|443475785.8930014|95.68959964605276|99.52064510601026||||
2025-01-04|ALL|Hongkong|15347|3820|16297978.259532928|82188232|1222826003.7409987|87.73154297731742|100.0||||
2025-01-04|ALL|Czech Republic|368|82|204626.16283798215|226430|15635717.266|92.89786880708552|100.0||||
2025-01-04|ALL|Tanzania|113|10|14623.956402778624|43669|2024181.2920000004|84.64007336084364|100.0||||
2025-01-05|ALL|Gambia|7|1|8.012794494628906|2263|1050.6080000000002|0.0|||||
2025-01-05|ALL|CAMBODIA|170864|2331|1501721.843076706|5710570|180822330.46499985|69.10717222097112|99.97418917125115||||
2025-01-05|ALL|Slovenia|54|14|102575.49319648744|120716|3198226.941999995|28.55544902524768|100.0||||
2025-01-05|ALL|Ireland|225|18|17721.423321723938|15152|1302412.8059999996|79.317738791423|100.0||||
2025-01-05|ALL|Chile|118|16|13374.927262306212|81805|3618684.676999999|97.09277056067997|100.0||||
2025-01-05|ALL|Oman|1564|566|3398746.7768011093|13539254|402521350.9470003|58.51148031071577|100.0||||
2025-01-05|ALL|India (404)|4885|754|1863722.6680641172|2891284|183630022.85500008|92.490281243043|100.0||||
2025-01-05|ALL|Sri Lanka|498|124|139695.25043010712|161051|8816837.626000006|78.0371865019435|100.0||||
2025-01-05|ALL|Kazakhstan (Republic of)|148|19|62464.0726480484|173940|5246087.026999995|93.26678410647877|100.0||||
2025-01-05|ALL|Bangladesh|358|41|127462.7543554306|267523|13386284.036999978|96.94661871518228|100.0||||
2025-01-05|ALL|Germany|4826|804|2604075.4269685745|5609422|233535960.0860001|96.96925212961656|100.0||||
2025-01-05|ALL|Tunisia|54|1|0.0919837951660156|5601|33.104|3.5211267605633805|100.0||||
2025-01-05|ALL|Macau (China)|1805|581|1909444.7544965744|4694546|136158758.4349999|91.79426159579722|100.0||||
2025-01-05|ALL|Afghanistan|33|0||6453||0.4101593311247831|100.0||||
2025-01-05|ALL|Iceland|58|26|59718.982946395874|106015|6450740.771000006|28.84190807519904|100.0||||
